team,year,name,age,position,games,games_started,minutes_played_per_game,field_goals_per_game,field_goal_attempts_per_game,field_goal_percentage,three_point_field_goals_per_game,three_point_field_goal_attempts_per_game,three_point_field_goal_percentage,two_point_field_goals_per_game,two_point_field_goal_attempts_per_game,two_point_field_goal_percentage,effective_field_goal_percentage,free_throws_per_game,free_throw_attempts_per_game,free_throw_percentage,offensive_rebounds_per_game,defensive_rebounds_per_game,total_rebounds_per_game,assists_per_game,steals_per_game,blocks_per_game,turnovers_per_game,personal_fouls_per_game,points_per_game,awards,position_post,games_post,games_started_post,minutes_played_per_game_post,field_goals_per_game_post,field_goal_attempts_per_game_post,field_goal_percentage_post,three_point_field_goals_per_game_post,three_point_field_goal_attempts_per_game_post,three_point_field_goal_percentage_post,two_point_field_goals_per_game_post,two_point_field_goal_attempts_per_game_post,two_point_field_goal_percentage_post,effective_field_goal_percentage_post,free_throws_per_game_post,free_throw_attempts_per_game_post,free_throw_percentage_post,offensive_rebounds_per_game_post,defensive_rebounds_per_game_post,total_rebounds_per_game_post,assists_per_game_post,steals_per_game_post,blocks_per_game_post,turnovers_per_game_post,personal_fouls_per_game_post,points_per_game_post,awards_post,pg%,sg%,pf%,c%,on_court_+/-,on-off_+/-,bad_pass_TO,lost_ball_TO,shooting_fouls,offensive_fouls,shooting_fouls_drawn,offensive_fouls_drawn,points generated by assists,and1s,pg%_post,sg%_post,sf%_post,pf%_post,c%_post,on_court_+/-_post,on-off_+/-_post,bad_pass_to_post,lost_ball_to_post,shooting_fouls_post,offensive_fouls_post,shooting_fouls_drawn_post,offensive_fouls_drawn_post,points_generated_by_assists_post,and1s_post,name_slug,twok_year,Rating,Team,Height,Wingspan
BRK,2024,Lonnie Walker IV,25.0,SG,58,0,17.4,3.6,8.5,0.423,1.8,4.7,0.384,1.8,3.8,0.471,0.528,0.8,1.0,0.763,0.2,2.0,2.2,1.3,0.6,0.3,0.9,1.2,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,13,0,0,0.2,4.3,17,14,40,4,26,3,182,5,,,,,,,,,,,,,,,,lonnie-walker-iv,NBA 2K25,74.0,Philadelphia 76ers,"6'4"" (193cm)","6'11"" (211cm)"
BRK,2024,Lonnie Walker IV,25.0,SG,58,0,17.4,3.6,8.5,0.423,1.8,4.7,0.384,1.8,3.8,0.471,0.528,0.8,1.0,0.763,0.2,2.0,2.2,1.3,0.6,0.3,0.9,1.2,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,13,0,0,0.2,4.3,17,14,40,4,26,3,182,5,,,,,,,,,,,,,,,,lonnie-walker-iv,NBA 2K25,74.0,Philadelphia 76ers,"6'4"" (193cm)","6'11"" (211cm)"
BRK,2024,Noah Clowney,19.0,PF,23,4,16.1,2.2,4.0,0.538,0.5,1.4,0.364,1.7,2.6,0.633,0.602,0.9,1.3,0.7,1.1,2.4,3.5,0.8,0.3,0.7,0.7,1.1,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,44,25,-6.0,-3.4,5,7,15,2,13,1,46,4,,,,,,,,,,,,,,,,noah-clowney,,,,,
BRK,2024,Jalen Wilson,23.0,PF,43,3,15.4,1.8,4.2,0.425,0.6,1.7,0.324,1.2,2.4,0.495,0.492,0.9,1.1,0.826,1.1,2.0,3.0,1.0,0.3,0.1,0.4,1.1,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,38,48,5,0.2,3.8,3,8,29,4,17,2,108,5,,,,,,,,,,,,,,,,jalen-wilson,,,,,
BRK,2024,Day'Ron Sharpe,22.0,C,61,1,15.1,2.8,4.8,0.571,0.1,0.2,0.267,2.7,4.6,0.588,0.578,1.2,2.0,0.61,2.6,3.7,6.4,1.4,0.4,0.7,1.1,2.1,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,100,4.7,10.0,30,16,62,18,64,1,198,19,,,,,,,,,,,,,,,,dayron-sharpe,,,,,
BRK,2024,Trendon Watford,23.0,PF,63,2,13.6,2.6,4.9,0.527,0.4,1.1,0.397,2.2,3.9,0.564,0.571,1.2,1.5,0.794,0.8,2.3,3.1,1.3,0.4,0.3,1.0,1.7,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,67,29,-3.8,-1.0,28,17,58,11,48,4,186,14,,,,,,,,,,,,,,,,trendon-watford,NBA 2K25,76.0,Brooklyn Nets,"6'8"" (203cm)","7'2"" (218cm)"
BRK,2024,Trendon Watford,23.0,PF,63,2,13.6,2.6,4.9,0.527,0.4,1.1,0.397,2.2,3.9,0.564,0.571,1.2,1.5,0.794,0.8,2.3,3.1,1.3,0.4,0.3,1.0,1.7,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,67,29,-3.8,-1.0,28,17,58,11,48,4,186,14,,,,,,,,,,,,,,,,trendon-watford,NBA 2K25,76.0,Brooklyn Nets,"6'8"" (203cm)","7'2"" (218cm)"
BRK,2024,Keon Johnson,21.0,SG,5,0,12.2,1.6,4.2,0.381,0.8,2.0,0.4,0.8,2.2,0.364,0.476,2.2,2.4,0.917,0.6,0.8,1.4,0.6,0.6,0.2,1.0,1.0,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0,0,0,-18.0,-15.2,4,0,3,0,4,0,8,0,,,,,,,,,,,,,,,,keon-johnson,NBA 2K25,76.0,Brooklyn Nets,"6'3"" (191cm)","6'7"" (201cm)"
BRK,2024,Keon Johnson,21.0,SG,5,0,12.2,1.6,4.2,0.381,0.8,2.0,0.4,0.8,2.2,0.364,0.476,2.2,2.4,0.917,0.6,0.8,1.4,0.6,0.6,0.2,1.0,1.0,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0,0,0,-18.0,-15.2,4,0,3,0,4,0,8,0,,,,,,,,,,,,,,,,keon-johnson,NBA 2K25,76.0,Brooklyn Nets,"6'3"" (191cm)","6'7"" (201cm)"
BRK,2024,Dariq Whitehead,19.0,SF,2,0,12.0,0.5,2.5,0.2,0.0,1.5,0.0,0.5,1.0,0.5,0.2,0.5,1.0,0.5,0.0,2.0,2.0,1.5,0.0,0.5,0.0,0.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,88,0,0,-51.8,-49.2,0,0,0,0,1,0,7,0,,,,,,,,,,,,,,,,dariq-whitehead,,,,,
BRK,2024,Jacob Gilyard,25.0,PG,4,0,11.3,0.0,1.5,0.0,0.0,1.5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.3,0.5,0.8,1.5,1.5,0.0,0.3,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,0,0,-10.8,-7.9,1,0,2,0,0,0,17,0,,,,,,,,,,,,,,,,jacob-gilyard,NBA 2K25,71.0,Free Agent,"5'8"" (173cm)","5'10"" (178cm)"
BRK,2024,Jacob Gilyard,25.0,PG,4,0,11.3,0.0,1.5,0.0,0.0,1.5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.3,0.5,0.8,1.5,1.5,0.0,0.3,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,0,0,-10.8,-7.9,1,0,2,0,0,0,17,0,,,,,,,,,,,,,,,,jacob-gilyard,NBA 2K25,71.0,Free Agent,"5'8"" (173cm)","5'10"" (178cm)"
BRK,2024,Armoni Brooks,25.0,PG,10,0,10.4,1.5,4.6,0.326,1.1,3.2,0.344,0.4,1.4,0.286,0.446,0.1,0.2,0.5,0.7,1.1,1.8,0.5,0.1,0.1,0.3,0.3,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,0,0,0,11.0,14.4,3,0,1,0,1,0,10,1,,,,,,,,,,,,,,,,armoni-brooks,NBA 2K25,69.0,Free Agent,"6'3"" (191cm)","6'9"" (206cm)"
BRK,2024,Armoni Brooks,25.0,PG,10,0,10.4,1.5,4.6,0.326,1.1,3.2,0.344,0.4,1.4,0.286,0.446,0.1,0.2,0.5,0.7,1.1,1.8,0.5,0.1,0.1,0.3,0.3,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,0,0,0,11.0,14.4,3,0,1,0,1,0,10,1,,,,,,,,,,,,,,,,armoni-brooks,NBA 2K25,69.0,Free Agent,"6'3"" (191cm)","6'9"" (206cm)"
BRK,2024,Harry Giles,25.0,C,16,0,5.1,1.4,2.8,0.5,0.2,0.7,0.273,1.2,2.1,0.576,0.534,0.4,0.8,0.538,0.8,0.9,1.6,0.4,0.1,0.2,0.4,0.9,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,43,57,-4.7,-1.8,2,2,12,2,8,0,14,3,,,,,,,,,,,,,,,,harry-giles,NBA 2K25,69.0,Free Agent,"6'10"" (208cm)","7'3"" (221cm)"
BRK,2024,Harry Giles,25.0,C,16,0,5.1,1.4,2.8,0.5,0.2,0.7,0.273,1.2,2.1,0.576,0.534,0.4,0.8,0.538,0.8,0.9,1.6,0.4,0.1,0.2,0.4,0.9,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,43,57,-4.7,-1.8,2,2,12,2,8,0,14,3,,,,,,,,,,,,,,,,harry-giles,NBA 2K25,69.0,Free Agent,"6'10"" (208cm)","7'3"" (221cm)"
BRK,2024,Keita Bates-Diop,28.0,SF,14,0,4.9,0.6,1.1,0.5,0.1,0.4,0.2,0.5,0.8,0.636,0.531,0.4,0.4,1.0,0.1,0.6,0.6,0.3,0.2,0.1,0.1,0.1,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,2,0,-12.0,-9.2,0,1,1,1,3,0,9,0,,,,,,,,,,,,,,,,keita-bates-diop,NBA 2K25,72.0,Free Agent,"6'8"" (203cm)","7'3"" (221cm)"
BRK,2024,Keita Bates-Diop,28.0,SF,14,0,4.9,0.6,1.1,0.5,0.1,0.4,0.2,0.5,0.8,0.636,0.531,0.4,0.4,1.0,0.1,0.6,0.6,0.3,0.2,0.1,0.1,0.1,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,2,0,-12.0,-9.2,0,1,1,1,3,0,9,0,,,,,,,,,,,,,,,,keita-bates-diop,NBA 2K25,72.0,Free Agent,"6'8"" (203cm)","7'3"" (221cm)"
BRK,2024,Team Totals,,,82,82,241.5,40.7,89.1,0.456,13.3,36.7,0.362,27.4,52.4,0.522,0.531,15.8,20.9,0.756,11.4,32.6,44.1,25.6,6.8,5.2,13.1,18.5,110.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,20,20,-3.0,-0.6,473,275,756,134,764,97,5123,185,,,,,,,,,,,,,,,,team-totals,,,,,
BOS,2023,Jayson Tatum,24.0,SF,74,74,36.9,9.8,21.1,0.466,3.2,9.3,0.35,6.6,11.8,0.558,0.543,7.2,8.4,0.854,1.1,7.7,8.8,4.6,1.1,0.7,2.9,2.2,30.1,"MVP-4,CPOY-10,AS,NBA1",SF,20.0,20.0,40.0,9.3,20.2,0.458,2.7,8.2,0.323,6.6,12.0,0.55,0.524,6.0,6.9,0.876,1.3,9.2,10.5,5.3,1.1,1.1,2.8,2.2,27.2,,0,53,34,0,8.3,5.5,79,78,46,32,255,3,874,50,0.0,0.0,37.0,63.0,0.0,4.6,5.7,18.0,25.0,16.0,7.0,58.0,2.0,261.0,7.0,jayson-tatum,,,,,
BOS,2023,Jaylen Brown,26.0,SF,67,67,35.9,10.1,20.6,0.491,2.4,7.3,0.335,7.7,13.4,0.576,0.55,3.9,5.1,0.765,1.2,5.7,6.9,3.5,1.1,0.4,2.9,2.6,26.6,"AS,NBA2",SF,20.0,20.0,37.6,9.1,18.3,0.496,2.0,5.7,0.354,7.1,12.6,0.56,0.551,2.6,3.7,0.689,1.3,4.4,5.6,3.4,1.1,0.4,3.3,3.1,22.7,,0,58,3,0,5.1,-3.9,61,68,70,27,171,9,599,47,0.0,24.0,72.0,3.0,0.0,2.1,-7.1,22.0,31.0,26.0,9.0,36.0,1.0,171.0,11.0,jaylen-brown,,,,,
BOS,2023,Marcus Smart,28.0,PG,61,61,32.1,4.1,9.9,0.415,1.9,5.6,0.336,2.2,4.3,0.519,0.511,1.4,1.9,0.746,0.8,2.4,3.1,6.3,1.5,0.4,2.3,2.8,11.5,,PG,20.0,20.0,34.0,5.1,11.2,0.453,2.2,6.1,0.361,2.9,5.1,0.564,0.552,2.6,3.3,0.8,1.1,3.0,4.0,5.1,1.3,0.3,2.3,1.9,14.9,,98,0,0,0,5.9,-1.5,84,22,79,19,48,51,914,11,98.0,2.0,0.0,0.0,0.0,4.3,2.3,33.0,6.0,17.0,3.0,25.0,15.0,245.0,6.0,marcus-smart,NBA 2K24,82.0,Memphis Grizzlies,"6'3"" (191cm)","6'9"" (206cm)"
BOS,2023,Marcus Smart,28.0,PG,61,61,32.1,4.1,9.9,0.415,1.9,5.6,0.336,2.2,4.3,0.519,0.511,1.4,1.9,0.746,0.8,2.4,3.1,6.3,1.5,0.4,2.3,2.8,11.5,,PG,20.0,20.0,34.0,5.1,11.2,0.453,2.2,6.1,0.361,2.9,5.1,0.564,0.552,2.6,3.3,0.8,1.1,3.0,4.0,5.1,1.3,0.3,2.3,1.9,14.9,,98,0,0,0,5.9,-1.5,84,22,79,19,48,51,914,11,98.0,2.0,0.0,0.0,0.0,4.3,2.3,33.0,6.0,17.0,3.0,25.0,15.0,245.0,6.0,marcus-smart,NBA 2K24,82.0,Memphis Grizzlies,"6'3"" (191cm)","6'9"" (206cm)"
BOS,2023,Al Horford,36.0,C,63,63,30.5,3.6,7.6,0.476,2.3,5.2,0.446,1.3,2.4,0.539,0.627,0.2,0.3,0.714,1.2,5.0,6.2,3.0,0.5,1.0,0.6,1.9,9.8,,C,20.0,20.0,30.9,2.6,6.6,0.386,1.4,4.7,0.298,1.2,1.9,0.605,0.492,0.2,0.2,0.75,1.5,5.7,7.2,3.0,1.1,1.7,0.6,2.4,6.7,,0,0,8,92,7.9,2.4,17,5,80,14,10,2,466,5,0.0,0.0,0.0,1.0,100.0,4.5,2.4,6.0,2.0,27.0,3.0,1.0,1.0,146.0,0.0,al-horford,NBA 2K24,82.0,Boston Celtics,"6'9"" (206cm)","7'1"" (216cm)"
BOS,2023,Al Horford,36.0,C,63,63,30.5,3.6,7.6,0.476,2.3,5.2,0.446,1.3,2.4,0.539,0.627,0.2,0.3,0.714,1.2,5.0,6.2,3.0,0.5,1.0,0.6,1.9,9.8,,C,20.0,20.0,30.9,2.6,6.6,0.386,1.4,4.7,0.298,1.2,1.9,0.605,0.492,0.2,0.2,0.75,1.5,5.7,7.2,3.0,1.1,1.7,0.6,2.4,6.7,,0,0,8,92,7.9,2.4,17,5,80,14,10,2,466,5,0.0,0.0,0.0,1.0,100.0,4.5,2.4,6.0,2.0,27.0,3.0,1.0,1.0,146.0,0.0,al-horford,NBA 2K24,82.0,Boston Celtics,"6'9"" (206cm)","7'1"" (216cm)"
BOS,2023,Derrick White,28.0,SG,82,70,28.3,4.3,9.2,0.462,1.8,4.8,0.381,2.5,4.5,0.548,0.56,2.0,2.3,0.875,0.6,2.9,3.6,3.9,0.7,0.9,1.2,2.2,12.4,,SG,20.0,16.0,29.7,4.7,9.2,0.505,2.5,5.5,0.455,2.2,3.7,0.581,0.641,1.6,1.7,0.912,0.7,2.3,3.0,2.1,0.6,1.0,0.9,1.9,13.4,,21,8,0,0,10.7,9.7,54,25,115,4,96,51,793,27,9.0,78.0,13.0,0.0,0.0,0.9,-7.1,6.0,6.0,21.0,1.0,15.0,10.0,98.0,2.0,derrick-white,NBA 2K24,82.0,Boston Celtics,"6'4"" (193cm)","6'8"" (203cm)"
BOS,2023,Derrick White,28.0,SG,82,70,28.3,4.3,9.2,0.462,1.8,4.8,0.381,2.5,4.5,0.548,0.56,2.0,2.3,0.875,0.6,2.9,3.6,3.9,0.7,0.9,1.2,2.2,12.4,,SG,20.0,16.0,29.7,4.7,9.2,0.505,2.5,5.5,0.455,2.2,3.7,0.581,0.641,1.6,1.7,0.912,0.7,2.3,3.0,2.1,0.6,1.0,0.9,1.9,13.4,,21,8,0,0,10.7,9.7,54,25,115,4,96,51,793,27,9.0,78.0,13.0,0.0,0.0,0.9,-7.1,6.0,6.0,21.0,1.0,15.0,10.0,98.0,2.0,derrick-white,NBA 2K24,82.0,Boston Celtics,"6'4"" (193cm)","6'8"" (203cm)"
BOS,2023,Malcolm Brogdon,30.0,PG,67,0,26.0,5.3,10.9,0.484,2.0,4.4,0.444,3.3,6.5,0.51,0.574,2.4,2.7,0.87,0.6,3.6,4.2,3.7,0.7,0.3,1.5,1.6,14.9,6MOY-1,PG,19.0,0.0,24.9,4.3,10.3,0.418,1.7,4.6,0.379,2.6,5.7,0.45,0.503,1.5,1.8,0.829,0.7,2.8,3.5,2.9,0.2,0.3,1.0,1.5,11.9,,52,1,0,0,5.1,-2.7,42,34,49,7,78,18,616,14,40.0,58.0,2.0,0.0,0.0,6.2,5.2,8.0,7.0,11.0,1.0,17.0,1.0,131.0,3.0,malcolm-brogdon,NBA 2K24,83.0,Portland Trail Blazers,"6'4"" (193cm)","6'11"" (211cm)"
BOS,2023,Malcolm Brogdon,30.0,PG,67,0,26.0,5.3,10.9,0.484,2.0,4.4,0.444,3.3,6.5,0.51,0.574,2.4,2.7,0.87,0.6,3.6,4.2,3.7,0.7,0.3,1.5,1.6,14.9,6MOY-1,PG,19.0,0.0,24.9,4.3,10.3,0.418,1.7,4.6,0.379,2.6,5.7,0.45,0.503,1.5,1.8,0.829,0.7,2.8,3.5,2.9,0.2,0.3,1.0,1.5,11.9,,52,1,0,0,5.1,-2.7,42,34,49,7,78,18,616,14,40.0,58.0,2.0,0.0,0.0,6.2,5.2,8.0,7.0,11.0,1.0,17.0,1.0,131.0,3.0,malcolm-brogdon,NBA 2K24,83.0,Portland Trail Blazers,"6'4"" (193cm)","6'11"" (211cm)"
BOS,2023,Grant Williams,24.0,PF,79,23,25.9,2.7,6.0,0.454,1.5,3.7,0.395,1.3,2.3,0.546,0.575,1.2,1.5,0.77,1.1,3.5,4.6,1.7,0.5,0.4,1.0,2.4,8.1,,PF,15.0,0.0,17.7,1.7,3.5,0.472,1.2,2.7,0.45,0.5,0.9,0.538,0.642,0.5,0.7,0.8,0.7,1.5,2.2,1.2,0.3,0.4,0.3,1.7,5.1,,0,5,86,8,5.3,-2.7,27,20,100,17,47,20,333,12,0.0,0.0,5.0,89.0,6.0,-3.4,-9.6,2.0,1.0,16.0,1.0,5.0,4.0,47.0,0.0,grant-williams,NBA 2K24,78.0,"Charlotte Hornets, Dallas Mavericks","6'6"" (198cm)","6'10"" (208cm)"
BOS,2023,Grant Williams,24.0,PF,79,23,25.9,2.7,6.0,0.454,1.5,3.7,0.395,1.3,2.3,0.546,0.575,1.2,1.5,0.77,1.1,3.5,4.6,1.7,0.5,0.4,1.0,2.4,8.1,,PF,15.0,0.0,17.7,1.7,3.5,0.472,1.2,2.7,0.45,0.5,0.9,0.538,0.642,0.5,0.7,0.8,0.7,1.5,2.2,1.2,0.3,0.4,0.3,1.7,5.1,,0,5,86,8,5.3,-2.7,27,20,100,17,47,20,333,12,0.0,0.0,5.0,89.0,6.0,-3.4,-9.6,2.0,1.0,16.0,1.0,5.0,4.0,47.0,0.0,grant-williams,NBA 2K24,78.0,"Charlotte Hornets, Dallas Mavericks","6'6"" (198cm)","6'10"" (208cm)"
BOS,2023,Robert Williams,25.0,C,35,20,23.5,3.6,4.9,0.747,0.0,0.0,0.0,3.6,4.8,0.751,0.747,0.7,1.2,0.61,3.0,5.4,8.3,1.4,0.6,1.4,1.0,1.9,8.0,,C,20.0,4.0,20.9,3.4,4.3,0.788,0.0,0.1,0.0,3.4,4.2,0.798,0.788,1.0,1.4,0.679,1.8,4.2,6.0,1.0,0.5,1.3,0.8,2.2,7.7,,0,1,46,53,10.2,4.5,16,6,44,8,22,0,128,9,0.0,0.0,0.0,29.0,71.0,3.6,0.0,7.0,2.0,26.0,6.0,17.0,0.0,48.0,8.0,robert-williams,NBA 2K24,82.0,Portland Trail Blazers,"6'9"" (206cm)","7'6"" (229cm)"
BOS,2023,Robert Williams,25.0,C,35,20,23.5,3.6,4.9,0.747,0.0,0.0,0.0,3.6,4.8,0.751,0.747,0.7,1.2,0.61,3.0,5.4,8.3,1.4,0.6,1.4,1.0,1.9,8.0,,C,20.0,4.0,20.9,3.4,4.3,0.788,0.0,0.1,0.0,3.4,4.2,0.798,0.788,1.0,1.4,0.679,1.8,4.2,6.0,1.0,0.5,1.3,0.8,2.2,7.7,,0,1,46,53,10.2,4.5,16,6,44,8,22,0,128,9,0.0,0.0,0.0,29.0,71.0,3.6,0.0,7.0,2.0,26.0,6.0,17.0,0.0,48.0,8.0,robert-williams,NBA 2K24,82.0,Portland Trail Blazers,"6'9"" (206cm)","7'6"" (229cm)"
BOS,2023,Mike Muscala,31.0,C,20,4,16.2,2.1,4.5,0.472,1.3,3.3,0.385,0.9,1.2,0.708,0.612,0.5,0.7,0.692,0.7,2.7,3.4,0.6,0.2,0.3,0.5,1.4,5.9,,C,6.0,0.0,3.5,0.3,0.7,0.5,0.3,0.7,0.5,0.0,0.0,,0.75,0.5,0.7,0.75,0.5,0.2,0.7,0.2,0.0,0.0,0.2,0.2,1.5,,0,0,26,74,8.2,1.7,2,2,13,4,4,0,32,0,0.0,0.0,0.0,94.0,6.0,25.0,21.9,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,mike-muscala,,,,,
BOS,2023,Sam Hauser,25.0,SF,80,8,16.1,2.3,5.0,0.455,1.8,4.2,0.418,0.5,0.8,0.656,0.631,0.2,0.2,0.706,0.4,2.1,2.6,0.9,0.4,0.3,0.4,1.2,6.4,,SF,15.0,0.0,6.9,0.7,1.9,0.345,0.5,1.6,0.333,0.1,0.3,0.4,0.483,0.1,0.1,1.0,0.3,0.8,1.1,0.3,0.1,0.1,0.0,0.5,2.0,,0,57,31,0,7.7,1.6,13,11,59,3,6,4,175,1,0.0,13.0,27.0,60.0,0.0,10.1,7.4,0.0,0.0,2.0,0.0,1.0,0.0,9.0,0.0,sam-hauser,,,,,
BOS,2023,Blake Griffin,33.0,C,41,16,13.9,1.5,3.2,0.485,0.6,1.6,0.348,1.0,1.6,0.625,0.573,0.5,0.8,0.656,1.1,2.6,3.8,1.5,0.3,0.2,0.5,1.8,4.1,,C,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,,0,2,23,76,8.3,2.0,5,2,35,10,13,17,157,4,0.0,0.0,0.0,0.0,100.0,10.6,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blake-griffin,,,,,
BOS,2023,Payton Pritchard,25.0,PG,48,3,13.4,2.1,5.1,0.412,1.2,3.2,0.364,0.9,1.9,0.495,0.527,0.3,0.3,0.75,0.5,1.3,1.8,1.3,0.3,0.0,0.8,0.8,5.6,,PG,10.0,0.0,5.7,1.2,2.2,0.545,0.4,1.0,0.4,0.8,1.2,0.667,0.636,0.4,0.5,0.8,0.0,0.6,0.6,1.1,0.1,0.0,0.5,0.3,3.2,,100,0,0,0,1.1,-6.5,21,9,16,0,7,2,162,1,100.0,0.0,0.0,0.0,0.0,8.5,5.2,3.0,2.0,1.0,0.0,2.0,0.0,28.0,2.0,payton-pritchard,,,,,
BOS,2023,Luke Kornet,27.0,C,69,0,11.7,1.6,2.5,0.665,0.0,0.2,0.231,1.6,2.3,0.701,0.674,0.5,0.6,0.821,1.2,1.6,2.9,0.8,0.2,0.7,0.4,1.2,3.8,,C,8.0,0.0,4.0,0.9,1.0,0.875,0.1,0.1,1.0,0.8,0.9,0.857,0.938,0.3,0.3,1.0,0.6,0.6,1.3,0.0,0.0,0.1,0.0,0.3,2.1,,0,0,0,100,4.6,-2.5,7,6,63,6,17,1,136,5,0.0,0.0,0.0,0.0,100.0,4.8,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,luke-kornet,NBA 2K24,73.0,Boston Celtics,"7'2"" (218cm)","7'6"" (229cm)"
BOS,2023,Luke Kornet,27.0,C,69,0,11.7,1.6,2.5,0.665,0.0,0.2,0.231,1.6,2.3,0.701,0.674,0.5,0.6,0.821,1.2,1.6,2.9,0.8,0.2,0.7,0.4,1.2,3.8,,C,8.0,0.0,4.0,0.9,1.0,0.875,0.1,0.1,1.0,0.8,0.9,0.857,0.938,0.3,0.3,1.0,0.6,0.6,1.3,0.0,0.0,0.1,0.0,0.3,2.1,,0,0,0,100,4.6,-2.5,7,6,63,6,17,1,136,5,0.0,0.0,0.0,0.0,100.0,4.8,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,luke-kornet,NBA 2K24,73.0,Boston Celtics,"7'2"" (218cm)","7'6"" (229cm)"
BOS,2023,Justin Champagnie,21.0,SF,2,0,11.5,1.0,6.0,0.167,0.5,2.5,0.2,0.5,3.5,0.143,0.208,0.0,0.0,,1.0,1.0,2.0,1.5,0.5,0.0,0.0,0.5,2.5,,SF,4.0,0.0,2.5,0.3,1.0,0.25,0.0,0.8,0.0,0.3,0.3,1.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,,0,57,0,0,-7.4,-14.1,0,0,1,0,0,0,6,0,0.0,100.0,0.0,0.0,0.0,6.1,2.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,justin-champagnie,NBA 2K24,70.0,Washington Wizards,"6'6"" (198cm)","6'10"" (208cm)"
BOS,2023,Justin Champagnie,21.0,SF,2,0,11.5,1.0,6.0,0.167,0.5,2.5,0.2,0.5,3.5,0.143,0.208,0.0,0.0,,1.0,1.0,2.0,1.5,0.5,0.0,0.0,0.5,2.5,,SF,4.0,0.0,2.5,0.3,1.0,0.25,0.0,0.8,0.0,0.3,0.3,1.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,,0,57,0,0,-7.4,-14.1,0,0,1,0,0,0,6,0,0.0,100.0,0.0,0.0,0.0,6.1,2.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,justin-champagnie,NBA 2K24,70.0,Washington Wizards,"6'6"" (198cm)","6'10"" (208cm)"
BOS,2023,Mfiondu Kabengele,25.0,PF,4,0,9.0,0.5,1.8,0.286,0.0,0.8,0.0,0.5,1.0,0.5,0.286,0.5,0.5,1.0,1.3,1.3,2.5,0.0,0.5,0.0,0.3,0.8,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,83,17,-10.6,-17.4,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,mfiondu-kabengele,,,,,
BOS,2023,Noah Vonleh,27.0,C,23,1,7.4,0.5,1.0,0.458,0.0,0.2,0.25,0.4,0.9,0.5,0.479,0.1,0.1,1.0,0.8,1.3,2.1,0.3,0.1,0.3,0.5,1.5,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,80,-2.2,-9.2,2,2,15,7,1,0,20,0,,,,,,,,,,,,,,,,noah-vonleh,,,,,
BOS,2023,JD Davison,20.0,SG,12,0,5.5,0.7,1.6,0.421,0.2,0.6,0.286,0.5,1.0,0.5,0.474,0.1,0.2,0.5,0.2,0.6,0.8,0.9,0.2,0.2,0.3,0.4,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0,0,0,-4.6,-11.4,3,1,2,0,1,1,25,0,,,,,,,,,,,,,,,,jd-davison,,,,,
